Date,Adj Close,Close,High,Low,Open,Volume,Daily Return
2020-02-14,7.214504718780518,7.244750022888184,7.3742499351501465,7.150000095367432,7.18149995803833,1041924000,0.0702046245837813
2020-02-18,7.383296966552734,7.414249897003174,7.432750225067139,7.121500015258789,7.140999794006348,620164000,0.023396234994873977
2020-02-19,7.83465576171875,7.867499828338623,7.885250091552734,7.53725004196167,7.53725004196167,694332000,0.06113241783592449
2020-02-20,7.685281753540039,7.71750020980835,7.9079999923706055,7.408750057220459,7.819250106811523,810052000,-0.019065803619423005
2020-02-21,7.321057796478272,7.351749897003174,7.630000114440918,7.266499996185303,7.604750156402588,768180000,-0.04739240131228706
2020-02-24,6.803476810455322,6.831999778747559,7.046750068664551,6.699999809265137,6.754749774932861,856916000,-0.07069756863167065
2020-02-25,6.523900508880615,6.551249980926514,6.969749927520752,6.448999881744385,6.90749979019165,1055496000,-0.041093151246589854
2020-02-26,6.663315296173096,6.691249847412109,6.886250019073486,6.550000190734863,6.551499843597412,747732000,0.021369851839816212
2020-02-27,6.292398929595947,6.315000057220459,6.675000190734863,6.222249984741211,6.372499942779541,906416000,-0.055665438312693216
2020-02-28,6.727584362030029,6.7517499923706055,6.811500072479248,6.044750213623047,6.061500072479248,1133252000,0.06916049622779186
2020-03-02,6.886014938354492,6.910749912261963,6.9397501945495605,6.525000095367432,6.922500133514404,890744000,0.02354940017082985
2020-03-03,6.623458385467529,6.647250175476074,7.026750087738037,6.561500072479248,6.966750144958496,652792000,-0.03812895487991841
2020-03-04,7.087292671203613,7.112750053405762,7.122250080108643,6.679999828338623,6.755000114440918,597408000,0.07002901788494342
2020-03-05,6.807795524597168,6.832250118255615,7.079999923706055,6.787499904632568,6.912499904632568,540328000,-0.039436377129178024
2020-03-06,6.627195358276367,6.651000022888184,6.709750175476074,6.449999809265137,6.6519999504089355,515412000,-0.02652843577164976
2020-03-09,6.114038944244385,6.136000156402588,6.485000133514404,5.954500198364258,5.997499942779541,614160000,-0.07743191294204532
2020-03-10,6.503640651702881,6.5269999504089355,6.5269999504089355,6.149750232696533,6.41349983215332,580648000,0.06372247723826785
2020-03-11,6.13969612121582,6.161749839782715,6.414999961853027,6.0642499923706055,6.386499881744385,499964000,-0.05596012294925412
2020-03-12,5.388396263122559,5.407750129699707,5.9029998779296875,5.394999980926514,5.636499881744385,816540000,-0.12236759658138985
2020-03-13,5.999449729919434,6.020999908447266,6.0254998207092285,5.490250110626221,5.762499809265137,634836000,0.11340173160219136
2020-03-16,4.892426490783691,4.909999847412109,5.652500152587891,4.849999904632568,5.3102498054504395,726972000,-0.18452079590149484
2020-03-17,5.4123101234436035,5.4317498207092285,5.521500110626221,4.775000095367432,5.022749900817871,833632000,0.10626294204711395
2020-03-18,5.052352428436279,5.070499897003174,5.248499870300293,4.517000198364258,5.002500057220459,874268000,-0.06650721906125734
2020-03-19,5.305192947387695,5.324250221252441,5.41825008392334,4.834750175476074,5.048999786376953,765512000,0.05004411757349847
2020-03-20,5.125339984893799,5.143750190734863,5.757999897003174,5.1282501220703125,5.474999904632568,804636000,-0.03390130467968311
2020-03-23,5.298218727111816,5.317249774932861,5.4120001792907715,4.9629998207092285,5.142749786376953,643876000,0.033730199894553836
2020-03-24,6.207203388214111,6.229499816894531,6.316500186920166,5.701250076293945,5.724999904632568,1101644000,0.17156420070973621
2020-03-25,6.118522644042969,6.140500068664551,6.545499801635742,6.0914998054504395,6.34499979019165,793432000,-0.014286746965553654
2020-03-26,6.407981872558594,6.431000232696533,6.555500030517578,6.25,6.348499774932861,696108000,0.04730867978358222
2020-03-27,6.295636177062988,6.3182501792907715,6.578000068664551,6.2170000076293945,6.25,638828000,-0.0175321493927304
2020-03-30,6.61598539352417,6.639750003814697,6.64900016784668,6.339749813079834,6.383999824523926,602252000,0.050884328041114646
2020-03-31,6.566414833068848,6.590000152587891,6.885000228881836,6.443749904632568,6.679999828338623,949960000,-0.007492543817258501
2020-04-01,6.054999828338623,6.076749801635742,6.538249969482422,6.0320000648498535,6.391250133514404,656912000,-0.07788344442612871
2020-04-02,6.363892078399658,6.386750221252441,6.400000095367432,6.057750225067139,6.105999946594238,675764000,0.05101441103521709
2020-04-03,6.075926303863525,6.097750186920166,6.390749931335449,5.959750175476074,6.348999977111816,663212000,-0.04524994625750289
2020-04-06,6.685984134674072,6.710000038146973,6.747000217437744,6.323249816894531,6.38100004196167,727884000,0.10040573244323703
2020-04-07,6.452572345733643,6.475749969482422,6.956250190734863,6.432499885559082,6.932499885559082,784520000,-0.03491061065041068
2020-04-08,6.649864196777344,6.673749923706055,6.698750019073486,6.514999866485596,6.585249900817871,542444000,0.03057568989120263
2020-04-09,6.550221920013428,6.573750019073486,6.822999954223633,6.510499954223633,6.800000190734863,525564000,-0.014984107015629688
2020-04-13,6.722103118896484,6.746250152587891,6.755000114440918,6.425000190734863,6.513750076293945,398408000,0.02624051535687566
2020-04-14,7.073342800140381,7.098750114440918,7.132999897003174,6.847249984741211,6.875,530948000,0.05225145687761423
2020-04-15,6.995871067047119,7.020999908447266,7.104249954223633,6.884500026702881,6.929999828338623,366148000,-0.010952633752138285
2020-04-16,7.341130256652832,7.367499828338623,7.474999904632568,7.163750171661377,7.177000045776367,745620000,0.0493518514416309
2020-04-17,7.281843185424805,7.308000087738037,7.471499919891357,7.173500061035156,7.449999809265137,539120000,-0.008076014068037929
2020-04-20,7.150565147399902,7.176249980926514,7.337500095367432,7.131750106811523,7.181000232696533,449388000,-0.01802813308142448
2020-04-21,6.713634967803955,6.737750053405762,7.1192498207092285,6.677750110626221,7.057750225067139,735160000,-0.061104286247196105
2020-04-22,7.128146171569824,7.153749942779541,7.196750164031982,6.885000228881836,6.930749893188477,483356000,0.06174169518505357
2020-04-23,7.0748372077941895,7.100249767303467,7.328499794006348,7.074999809265137,7.196000099182129,424160000,-0.007478657492778984
2020-04-24,7.21383810043335,7.239749908447266,7.2417497634887695,7.014999866485596,7.090000152587891,352328000,0.019647221350340915
2020-04-27,7.400417804718018,7.427000045776367,7.587500095367432,7.349999904632568,7.374750137329102,479388000,0.02586413802015608
2020-04-28,7.257928848266602,7.283999919891357,7.605000019073486,7.278500080108643,7.574999809265137,442904000,-0.019254177292608365
2020-04-29,7.434794902801514,7.46150016784668,7.514500141143799,7.34375,7.419250011444092,379160000,0.024368667457680182
2020-04-30,7.280846118927002,7.307000160217285,7.46150016784668,7.293000221252441,7.407249927520752,375916000,-0.02070652733359224
2020-05-01,7.044197082519531,7.069499969482422,7.222499847412109,7.020999908447266,7.108749866485596,342096000,-0.03250295810981185
2020-05-04,7.256186962127685,7.282249927520752,7.296000003814697,7.021999835968018,7.021999835968018,317556000,0.03009425731915072
2020-05-05,7.317217350006104,7.343500137329102,7.506750106811523,7.282249927520752,7.386750221252441,368896000,0.008410806970238882
2020-05-06,7.418104648590088,7.44474983215332,7.550000190734863,7.385250091552734,7.423250198364258,323464000,0.013787659127536989
2020-05-07,7.594470500946045,7.6217498779296875,7.6852498054504395,7.5329999923706055,7.584499835968018,373732000,0.023775055854661886
2020-05-08,7.784537792205811,7.8125,7.818749904632568,7.659749984741211,7.693749904632568,339216000,0.025027062944821488
2020-05-11,8.03663158416748,8.065500259399414,8.112500190734863,7.778749942779541,7.807499885559082,469060000,0.03238391266005225
2020-05-12,7.77457332611084,7.802499771118164,8.172499656677246,7.792749881744385,8.123499870300293,493060000,-0.03260797204800414
2020-05-13,7.752155780792236,7.78000020980835,8.078499794006348,7.594749927520752,7.917500019073486,625852000,-0.002883443808204156
2020-05-14,8.001758575439453,8.030500411987305,8.03600025177002,7.6875,7.841750144958496,602312000,0.03219785588747648
2020-05-15,8.46036148071289,8.490750312805176,8.500499725341797,7.874000072479248,7.889750003814697,987660000,0.05731276455666512
2020-05-18,8.718931198120117,8.750249862670898,8.916500091552734,8.680500030517578,8.760499954223633,774460000,0.030562490503117212
2020-05-19,8.773984909057617,8.805500030517578,9.087499618530273,8.762749671936035,8.790249824523926,717320000,0.006314272894981654
2020-05-20,8.937893867492676,8.970000267028809,9.043000221252441,8.888750076293945,8.991000175476074,587536000,0.018681244626469695
2020-05-21,8.743842124938965,8.775250434875488,9.052499771118164,8.737500190734863,9.05150032043457,761068000,-0.021711126293352145
2020-05-22,8.99394416809082,9.026249885559082,9.093000411987305,8.713250160217285,8.825249671936035,1038764000,0.028603220366767657
2020-05-26,8.686549186706543,8.71774959564209,9.181750297546387,8.67199993133545,9.156749725341797,770780000,-0.03417799528652499
2020-05-27,8.494736671447754,8.525250434875488,8.632749557495117,7.9967498779296875,8.625,1175892000,-0.02208155518791388
2020-05-28,8.456623077392578,8.487000465393066,8.760499954223633,8.379249572753906,8.412249565124512,734896000,-0.004486730493163171
2020-05-29,8.843734741210938,8.875499725341797,8.875499725341797,8.484999656677246,8.554499626159668,745256000,0.04577615204977503
2020-06-01,8.77472972869873,8.806249618530273,8.840749740600586,8.689499855041504,8.833250045776367,389876000,-0.00780270038976294
2020-06-02,8.793663024902344,8.825249671936035,8.837249755859375,8.657999992370605,8.796250343322754,391320000,0.0021577070507015073
2020-06-03,8.73811149597168,8.769499778747559,8.866250038146973,8.699999809265137,8.822250366210938,365440000,-0.006317222842557202
2020-06-04,8.739110946655273,8.766500473022461,8.943249702453613,8.677499771118164,8.727999687194824,424280000,0.00011437833953653609
2020-06-05,8.892130851745605,8.920000076293945,8.996999740600586,8.708000183105469,8.794500350952148,481748000,0.01750977943001142
2020-06-08,8.777491569519043,8.805000305175781,8.889749526977539,8.685750007629395,8.877249717712402,387736000,-0.012892217190445199
2020-06-09,9.017736434936523,9.045999526977539,9.109749794006348,8.751250267028809,8.800000190734863,468488000,0.027370560656732712
2020-06-10,9.337485313415527,9.36674976348877,9.5,9.153499603271484,9.167750358581543,632180000,0.03545777599356659
2020-06-11,8.768767356872559,8.796250343322754,9.261249542236328,8.78600025177002,9.149999618530273,583652000,-0.06090697200089512
2020-06-12,8.904592514038086,8.932499885559082,9.187250137329102,8.70324993133545,9.162500381469727,570908000,0.015489652266697851
2020-06-15,9.145087242126465,9.173749923706055,9.182250022888184,8.743749618530273,8.815250396728516,400004000,0.02700794311578436
2020-06-16,9.040166854858398,9.068499565124512,9.26675033569336,8.838749885559082,9.225000381469727,535716000,-0.011472868928440016
2020-06-17,9.207144737243652,9.236000061035156,9.298999786376953,9.070249557495117,9.113750457763672,408304000,0.01847066376828166
2020-06-18,9.189199447631836,9.218000411987305,9.282500267028809,9.114500045776367,9.22700023651123,254408000,-0.0019490613131372125
2020-06-19,9.232311248779297,9.261249542236328,9.444999694824219,9.227250099182129,9.242500305175781,524160000,0.004691573122680648
2020-06-22,9.496984481811523,9.526749610900879,9.53125,9.273249626159668,9.300000190734863,398468000,0.02866814450901689
2020-06-23,9.420475959777832,9.449999809265137,9.642499923706055,9.407500267028809,9.550999641418457,375108000,-0.00805608582179107
2020-06-24,9.206645965576172,9.23550033569336,9.556500434875488,9.144499778747559,9.476249694824219,449372000,-0.02269842788354215
2020-06-25,9.460349082946776,9.489999771118164,9.505000114440918,9.182250022888184,9.35575008392334,376072000,0.027556519314330563
2020-06-26,9.126395225524902,9.154999732971191,9.5,9.125,9.5,592084000,-0.035300373643067595
2020-06-29,9.171256065368652,9.199999809265137,9.204500198364258,8.899999618530273,9.169750213623047,342248000,0.004915504833527429
2020-06-30,9.468076705932615,9.497750282287598,9.526249885559082,9.266500473022461,9.314000129699707,367892000,0.03236422998642241
2020-07-01,9.500224113464355,9.529999732971191,9.575750350952148,9.413000106811523,9.520750045776367,326648000,0.003395347178756669
2020-07-02,9.5822172164917,9.612250328063965,9.737500190734863,9.57824993133545,9.638999938964844,364056000,0.00863064934553881
2020-07-06,9.808510780334473,9.839249610900879,9.9087495803833,9.712499618530273,9.74174976348877,315892000,0.02361599186598551
2020-07-07,9.840909004211426,9.871749877929688,10.069999694824219,9.850749969482422,9.946249961853027,357800000,0.003303072668473739
2020-07-08,10.18407917022705,10.215999603271484,10.225000381469727,9.965499877929688,9.993749618530273,365480000,0.034871795468158995
2020-07-09,10.476165771484377,10.508999824523926,10.569999694824219,10.233499526977539,10.380249977111816,494548000,0.028680708032124747
2020-07-10,10.446507453918455,10.479249954223633,10.65524959564209,10.37874984741211,10.588749885559082,497676000,-0.0028310278982650594
2020-07-13,10.02084255218506,10.052249908447266,10.79224967956543,10.024999618530273,10.595000267028809,457076000,-0.04074710170945495
2020-07-14,10.344576835632324,10.376999855041504,10.402750015258789,9.785499572753906,10.074999809265137,542676000,0.03230609419930186
2020-07-15,10.19529628753662,10.227250099182129,10.432999610900879,10.055749893188477,10.414250373840332,403984000,-0.014430802774019869
2020-07-16,10.103084564208984,10.134750366210938,10.20674991607666,9.895500183105469,10.015000343322754,344964000,-0.009044535904303319
2020-07-17,10.169626235961914,10.201499938964844,10.248499870300293,10.087750434875488,10.225500106811523,266284000,0.006586272868452481
2020-07-20,10.477910995483398,10.510749816894531,10.53125,10.156749725341797,10.274250030517578,284852000,0.030314266460582884
2020-07-21,10.296228408813477,10.328499794006348,10.5600004196167,10.286749839782715,10.512999534606934,277036000,-0.017339581024141015
2020-07-22,10.406134605407717,10.438750267028809,10.602499961853027,10.291500091552734,10.367500305175781,367292000,0.01067441321524698
2020-07-23,10.098102569580078,10.12975025177002,10.54699993133545,10.03125,10.449999809265137,411660000,-0.02960100436021318
2020-07-24,10.16264820098877,10.194499969482422,10.364749908447266,9.777000427246094,9.875,473292000,0.00639185737755632
2020-07-27,10.388937950134276,10.421500205993652,10.441749572753906,10.21774959564209,10.232250213623047,292132000,0.022266809267636578
2020-07-28,10.18358325958252,10.215499877929688,10.381999969482422,10.209250450134277,10.374250411987305,271636000,-0.019766668309834534
2020-07-29,10.432802200317385,10.465499877929688,10.516249656677246,10.347000122070312,10.39074993133545,284508000,0.024472617779243366
2020-07-30,10.580840110778809,10.61400032043457,10.623000144958496,10.295249938964844,10.375,308880000,0.014189659462432891
2020-07-31,10.581585884094238,10.614749908447266,10.766500473022461,10.432999610900879,10.563249588012695,386080000,7.048337444115482e-05
2020-08-03,10.975850105285645,11.010250091552734,11.098750114440918,10.715250015258789,10.732500076293945,412720000,0.0372594642721793
2020-08-04,11.192669868469238,11.227749824523926,11.227749824523926,10.906000137329102,11.050000190734863,310336000,0.01975425694627342
2020-08-05,11.251484870910645,11.286749839782715,11.371749877929688,11.166250228881836,11.244000434875488,249924000,0.005254778630350954
2020-08-06,11.300082206726074,11.33549976348877,11.357999801635742,11.178750038146973,11.349749565124512,244316000,0.0043191930996655525
2020-08-07,11.164506912231444,11.19950008392334,11.50475025177002,11.037500381469727,11.3125,342516000,-0.0119977263894534
2020-08-10,11.13011360168457,11.164999961853027,11.408249855041504,10.856499671936035,11.334250450134277,427796000,-0.0030805937796672955
2020-08-11,10.816100120544434,10.850000381469727,11.136750221252441,10.79574966430664,11.073749542236328,354512000,-0.028212962812222298
2020-08-12,11.40450668334961,11.440250396728516,11.467000007629395,10.958250045776367,10.990750312805176,464412000,0.054400990768154855
2020-08-13,11.407245635986328,11.442999839782715,11.721750259399414,11.35575008392334,11.545999526977539,374460000,0.00024016406081961428
2020-08-14,11.52786922454834,11.564000129699707,11.704750061035156,11.440500259399414,11.529999732971191,366436000,0.01057429570741264
2020-08-17,12.298454284667969,12.336999893188477,12.409749984741211,11.81725025177002,11.851249694824219,621300000,0.06684540265938188
2020-08-18,12.222440719604492,12.260749816894531,12.496000289916992,12.086250305175781,12.449999809265137,503448000,-0.006180741360175657
2020-08-19,12.100574493408203,12.138500213623047,12.3149995803833,12.097999572753906,12.296500205993652,622624000,-0.009970694805728875
2020-08-20,12.103068351745604,12.140999794006348,12.375,11.87874984741211,11.975000381469727,921388000,0.00020609420972195203
2020-08-21,12.643872261047363,12.683500289916992,12.80875015258789,12.195249557495117,12.201749801635742,999868000,0.044683207066558595
2020-08-24,12.680508613586426,12.720250129699707,12.912500381469727,12.507499694824219,12.883749961853027,490564000,0.002897557946067719
2020-08-25,12.710165977478027,12.75,12.761249542236328,12.573749542236328,12.630749702453613,289076000,0.0023388150109235895
2020-08-26,12.733091354370115,12.77299976348877,12.868499755859375,12.677749633789062,12.799249649047852,321244000,0.001803703974653903
2020-08-27,12.588794708251951,12.628250122070312,12.850000381469727,12.566499710083008,12.781499862670898,317604000,-0.011332412695573724
2020-08-28,13.106671333312988,13.147749900817871,13.14799976348877,12.642499923706055,12.675000190734863,537160000,0.04113790375194282
2020-08-31,13.33271312713623,13.374500274658203,13.574999809265137,13.037750244140625,13.18274974822998,500840000,0.017246315870354856
2020-09-01,13.781940460205078,13.821000099182129,13.993749618530273,13.43649959564209,13.479999542236328,511316000,0.03369361725443043
2020-09-02,14.305953025817873,14.346500396728516,14.726750373840332,13.899999618530273,14.703749656677246,874012000,0.038021682587141115
2020-09-03,12.978716850280762,13.01550006866455,13.884499549865723,12.87874984741211,13.828749656677246,945128000,-0.09277509671266604
2020-09-04,12.586827278137209,12.6225004196167,13.175000190734863,11.704750061035156,12.7837495803833,1463684000,-0.03019478556041355
2020-09-08,11.879331588745115,11.913000106811523,12.550000190734863,11.70425033569336,11.73449993133545,795728000,-0.05620921569496573
2020-09-09,12.679062843322754,12.71500015258789,12.809249877929688,12.231749534606934,12.399999618530273,736200000,0.06732123340469176
2020-09-10,12.276955604553224,12.311750411987305,13.065250396728516,12.166999816894531,12.989250183105469,698684000,-0.031714271294214225
2020-09-11,12.130120277404783,12.16450023651123,12.65250015258789,11.895750045776367,12.48550033569336,636928000,-0.011960239319753097
2020-09-14,12.835869789123535,12.872249603271484,13.3149995803833,12.631250381469727,13.081000328063965,1201744000,0.05818157574524441
2020-09-15,12.954288482666016,12.991000175476074,13.298749923706055,12.827750205993652,13.279999732971191,727556000,0.009225607262144608
2020-09-16,12.479131698608398,12.51449966430664,13.09274959564209,12.513750076293945,12.957249641418457,556384000,-0.03667949688579342
2020-09-17,12.428277015686035,12.463500022888184,12.589750289916992,12.034749984741211,12.13224983215332,792512000,-0.004075177997202695
2020-09-18,12.154800415039062,12.189249992370605,12.632499694824219,11.988750457763672,12.59375,698460000,-0.022004385668408455
2020-09-21,12.4818754196167,12.517250061035156,12.522500038146973,11.904500007629395,11.925000190734863,721044000,0.026909121779815415
2020-09-22,12.602032661437988,12.637749671936035,12.64799976348877,12.155500411987305,12.574999809265137,646452000,0.009626537501924437
2020-09-23,12.089486122131348,12.123749732971191,12.72700023651123,12.07925033569336,12.575499534606934,647012000,-0.04067173551097236
2020-09-24,12.313101768493652,12.347999572753906,12.569499969482422,12.013999938964844,12.072250366210938,731240000,0.018496704004064224
2020-09-25,12.837367057800291,12.873749732971191,12.883500099182129,12.245750427246094,12.447500228881836,588016000,0.04257784099926076
2020-09-28,12.998162269592283,13.03499984741211,13.051750183105469,12.75,13.040249824523926,573808000,0.012525560036416472
2020-09-29,13.18837547302246,13.225749969482422,13.442749977111816,12.933250427246094,12.9375,621460000,0.014633853577528999
2020-09-30,13.49225902557373,13.530500411987305,13.6225004196167,13.150250434875488,13.157500267028809,689184000,0.02304177289863185
2020-10-01,13.576022148132324,13.614500045776367,13.762749671936035,13.460749626159668,13.758000373840332,525004000,0.006208235581589783
2020-10-02,13.0253324508667,13.062250137329102,13.519499778747559,13.050999641418457,13.225000381469727,552496000,-0.04056340592677832
2020-10-05,13.603943824768066,13.642499923706055,13.64424991607666,13.222749710083008,13.236000061035156,479820000,0.044422004281577276
2020-10-06,13.69767951965332,13.736499786376953,14.142000198364258,13.664999961853027,13.829999923706055,784420000,0.0068903323986528875
2020-10-07,13.924534797668455,13.96399974822998,14.119250297546387,13.863499641418457,13.999750137329102,418084000,0.0165615845873488
2020-10-08,13.799638748168944,13.838749885559082,14.084500312805176,13.758000373840332,14.074999809265137,378900000,-0.008969495305539699
2020-10-09,13.72385597229004,13.762749671936035,13.824250221252441,13.660750389099121,13.767000198364258,346892000,-0.00549164925704726
2020-10-12,14.185794830322266,14.22599983215332,14.347000122070312,13.912500381469727,13.989500045776367,434744000,0.03365955304142876
2020-10-13,14.20798110961914,14.248250007629395,14.34850025177002,14.018750190734863,14.296500205993652,344604000,0.0015639785829590913
2020-10-14,14.055416107177734,14.095250129699707,14.34274959564209,13.960000038146973,14.290499687194824,276100000,-0.010737978975641771
2020-10-15,13.930519104003906,13.970000267028809,14.005749702453613,13.767749786376953,13.810750007629395,267224000,-0.00888604095541834
2020-10-16,13.772464752197266,13.81149959564209,14.121500015258789,13.792499542236328,14.036749839782715,242392000,-0.011345905391365707
2020-10-19,13.459603309631348,13.497750282287598,13.983499526977539,13.406749725341797,13.902999877929688,298068000,-0.022716445327333523
2020-10-20,13.60693645477295,13.645500183105469,13.799750328063965,13.506999969482422,13.583499908447266,229212000,0.010946321503856993
2020-10-21,13.486526489257812,13.524749755859375,13.791500091552734,13.477499961853027,13.625,219596000,-0.008849160567138581
2020-10-22,13.3232421875,13.361000061035156,13.611749649047852,13.231749534606934,13.522500038146973,290480000,-0.012107216924081232
2020-10-23,13.551841735839844,13.590250015258789,13.593250274658203,13.291250228881836,13.449999809265137,233484000,0.017157951880085065
2020-10-26,13.10410976409912,13.141249656677246,13.692749977111816,13.03849983215332,13.427000045776367,336896000,-0.03303845930820093
2020-10-27,13.358888626098633,13.396750450134277,13.442000389099121,13.191499710083008,13.305999755859375,250520000,0.019442668489966675
2020-10-28,12.591313362121582,12.626999855041504,13.260000228881836,12.609000205993652,13.197999954223633,376520000,-0.057458018062780725
2020-10-29,12.98719310760498,13.02400016784668,13.192749977111816,12.75,12.838500022888184,320080000,0.031440703133822634
2020-10-30,12.498579025268556,12.534000396728516,12.93649959564209,12.300000190734863,12.850000381469727,416820000,-0.0376227625390666
2020-11-02,12.545193672180176,12.580750465393066,12.836750030517578,12.395000457763672,12.657750129699707,299652000,0.003729595725832313
2020-11-03,12.98270320892334,13.019499778747559,13.104999542236328,12.602749824523926,12.708499908447266,272900000,0.034874673773540144
2020-11-04,13.755266189575195,13.794249534606934,13.827500343322754,13.336999893188477,13.389249801635742,410228000,0.059507097113708385
2020-11-05,14.119982719421388,14.15999984741211,14.33899974822998,13.991000175476074,14.162500381469727,319028000,0.026514683526997374
2020-11-06,14.52084255218506,14.562000274658203,14.588749885559082,13.895000457763672,14.109749794006348,383348000,0.02838954131383664
2020-11-09,13.5922269821167,13.630749702453613,14.691499710083008,13.610750198364258,14.552499771118164,582976000,-0.06395052950482027
2020-11-10,12.733908653259276,12.770000457763672,13.606499671936035,12.628250122070312,13.606499671936035,644068000,-0.06314773362648474
2020-11-11,13.380080223083496,13.418000221252441,13.4350004196167,12.948249816894531,13.053750038146973,404744000,0.050744165630466576
2020-11-12,13.418719291687012,13.45674991607666,13.765999794006348,13.315999984741211,13.479000091552734,365812000,0.00288780545103573
2020-11-13,13.259419441223145,13.29699993133545,13.668749809265137,13.059249877929688,13.627249717712402,346312000,-0.011871464556424183
2020-11-16,13.477054595947266,13.515250205993652,13.649499893188477,13.156000137329102,13.172499656677246,413776000,0.01641362622917719
2020-11-17,13.384318351745604,13.422249794006348,13.5962495803833,13.303750038146973,13.552499771118164,312028000,-0.006881046859419038
2020-11-18,13.39080047607422,13.428750038146973,13.60575008392334,13.1850004196167,13.465250015258789,510924000,0.0004843073930449471
2020-11-19,13.402267456054688,13.440250396728516,13.487500190734863,13.100000381469727,13.212750434875488,565936000,0.000856332674133764
2020-11-20,13.050763130187988,13.087750434875488,13.494500160217285,13.0649995803833,13.454000473022461,341088000,-0.02622722811787359
2020-11-23,13.102865219116213,13.140000343322754,13.382499694824219,13.01550006866455,13.171250343322754,361356000,0.003992263778637373
2020-11-24,12.921130180358888,12.95775032043457,13.161999702453613,12.885000228881836,13.142499923706055,346500000,-0.013869870117582006
2020-11-25,13.197345733642578,13.234749794006348,13.269499778747559,13.020000457763672,13.032500267028809,259916000,0.021377042830476034
2020-11-27,13.223772048950195,13.261249542236328,13.407500267028809,13.170499801635742,13.375,167276000,0.0020023962273150175
2020-11-30,13.36362361907959,13.40149974822998,13.412500381469727,12.972249984741211,13.265000343322754,286952000,0.010575769879555441
