Date,Adj Close,Close,High,Low,Open,Volume
Ticker,^OMX,^OMX,^OMX,^OMX,^OMX,^OMX
Date,,,,,,
2020-02-25 00:00:00+00:00,1769.1400146484375,1769.1400146484375,1812.9000244140625,1766.3299560546875,1799.510009765625,107411700
2020-02-26 00:00:00+00:00,1782.0999755859375,1782.0999755859375,1787.0699462890625,1709.3199462890625,1765.9000244140625,126548700
2020-02-27 00:00:00+00:00,1721.5899658203125,1721.5899658203125,1779.719970703125,1691.1300048828125,1779.719970703125,137092800
2020-02-28 00:00:00+00:00,1668.8399658203125,1668.8399658203125,1689.6700439453125,1646.1099853515625,1666.9300537109375,190623500
2020-03-02 00:00:00+00:00,1679.1300048828125,1679.1300048828125,1711.5400390625,1644.3299560546875,1702.8800048828125,142409500
2020-03-03 00:00:00+00:00,1694.56005859375,1694.56005859375,1732.030029296875,1693.2099609375,1704.739990234375,130376500
2020-03-04 00:00:00+00:00,1704.199951171875,1704.199951171875,1724.260009765625,1687.3299560546875,1702.1300048828125,109488000
2020-03-05 00:00:00+00:00,1683.18994140625,1683.18994140625,1723.510009765625,1666.77001953125,1723.219970703125,118620900
2020-03-06 00:00:00+00:00,1629.0,1629.0,1657.1300048828125,1616.06005859375,1648.3499755859375,138081100
2020-03-09 00:00:00+00:00,1542.43994140625,1542.43994140625,1568.6700439453125,1511.1800537109375,1523.239990234375,235466100
2020-03-10 00:00:00+00:00,1533.7900390625,1533.7900390625,1604.72998046875,1521.8399658203125,1557.010009765625,174311100
2020-03-11 00:00:00+00:00,1511.9599609375,1511.9599609375,1561.43994140625,1506.8399658203125,1548.3199462890625,154954500
2020-03-12 00:00:00+00:00,1352.1300048828125,1352.1300048828125,1447.68994140625,1344.0799560546875,1433.489990234375,305008600
2020-03-13 00:00:00+00:00,1376.4599609375,1376.4599609375,1469.7099609375,1343.8800048828125,1379.5699462890625,259539100
2020-03-16 00:00:00+00:00,1329.1600341796875,1329.1600341796875,1355.8800048828125,1261.1700439453125,1305.9000244140625,253693100
2020-03-17 00:00:00+00:00,1372.7900390625,1372.7900390625,1384.75,1295.4000244140625,1366.800048828125,215418300
2020-03-18 00:00:00+00:00,1337.239990234375,1337.239990234375,1364.56005859375,1310.9599609375,1331.489990234375,223480600
2020-03-19 00:00:00+00:00,1380.5799560546875,1380.5799560546875,1380.5799560546875,1328.52001953125,1345.6800537109375,211614200
2020-03-20 00:00:00+00:00,1355.5400390625,1355.5400390625,1431.56005859375,1355.5400390625,1422.8599853515625,200718800
2020-03-23 00:00:00+00:00,1292.27001953125,1292.27001953125,1351.739990234375,1284.47998046875,1290.449951171875,179643300
2020-03-24 00:00:00+00:00,1383.8800048828125,1383.8800048828125,1383.8800048828125,1332.4100341796875,1351.469970703125,180632000
2020-03-25 00:00:00+00:00,1446.56005859375,1446.56005859375,1446.56005859375,1362.760009765625,1426.780029296875,172191000
2020-03-26 00:00:00+00:00,1470.8900146484375,1470.8900146484375,1470.8900146484375,1402.8599853515625,1411.530029296875,155494600
2020-03-27 00:00:00+00:00,1419.2900390625,1419.2900390625,1454.449951171875,1405.949951171875,1454.0999755859375,136395200
2020-03-30 00:00:00+00:00,1449.199951171875,1449.199951171875,1449.199951171875,1394.9599609375,1428.9599609375,128362500
2020-03-31 00:00:00+00:00,1482.4300537109375,1482.4300537109375,1487.06005859375,1445.3499755859375,1472.260009765625,173596100
2020-04-01 00:00:00+00:00,1425.989990234375,1425.989990234375,1447.969970703125,1425.719970703125,1439.239990234375,117369200
2020-04-02 00:00:00+00:00,1427.18994140625,1427.18994140625,1439.4000244140625,1400.27001953125,1436.8499755859375,135758500
2020-04-03 00:00:00+00:00,1404.5899658203125,1404.5899658203125,1430.199951171875,1401.1199951171875,1425.9200439453125,97561300
2020-04-06 00:00:00+00:00,1461.22998046875,1461.22998046875,1463.06005859375,1438.8800048828125,1443.3599853515625,115900300
2020-04-07 00:00:00+00:00,1510.8499755859375,1510.8499755859375,1514.1700439453125,1483.18994140625,1493.780029296875,160205800
2020-04-08 00:00:00+00:00,1499.510009765625,1499.510009765625,1502.8800048828125,1485.02001953125,1494.3900146484375,112388500
2020-04-09 00:00:00+00:00,1498.760009765625,1498.760009765625,1526.949951171875,1495.7900390625,1518.8199462890625,63370400
2020-04-14 00:00:00+00:00,1535.8399658203125,1535.8399658203125,1538.9100341796875,1516.510009765625,1529.8499755859375,135625400
2020-04-15 00:00:00+00:00,1480.5999755859375,1480.5999755859375,1534.4100341796875,1478.8199462890625,1531.469970703125,121295400
2020-04-16 00:00:00+00:00,1483.7900390625,1483.7900390625,1499.9100341796875,1469.1400146484375,1496.469970703125,107740800
2020-04-17 00:00:00+00:00,1534.550048828125,1534.550048828125,1536.8399658203125,1520.719970703125,1525.27001953125,139931900
2020-04-20 00:00:00+00:00,1541.1700439453125,1541.1700439453125,1548.6800537109375,1518.1199951171875,1548.6800537109375,83310900
2020-04-21 00:00:00+00:00,1493.449951171875,1493.449951171875,1525.5999755859375,1493.449951171875,1525.449951171875,108467700
2020-04-22 00:00:00+00:00,1527.6300048828125,1527.6300048828125,1527.68994140625,1503.300048828125,1508.5699462890625,110609500
2020-04-23 00:00:00+00:00,1541.8900146484375,1541.8900146484375,1547.47998046875,1512.6800537109375,1535.93994140625,111840800
2020-04-24 00:00:00+00:00,1514.1300048828125,1514.1300048828125,1529.18994140625,1511.280029296875,1515.6400146484375,103030800
2020-04-27 00:00:00+00:00,1539.510009765625,1539.510009765625,1543.4200439453125,1528.1400146484375,1536.8299560546875,93375200
2020-04-28 00:00:00+00:00,1568.5,1568.5,1571.31005859375,1538.260009765625,1542.5999755859375,119075300
2020-04-29 00:00:00+00:00,1600.8599853515625,1600.8599853515625,1602.3399658203125,1559.6300048828125,1566.4100341796875,132448600
2020-04-30 00:00:00+00:00,1577.9200439453125,1577.9200439453125,1606.81005859375,1577.9000244140625,1602.6800537109375,83946200
2020-05-04 00:00:00+00:00,1505.2099609375,1505.2099609375,1531.989990234375,1505.2099609375,1531.989990234375,137043300
2020-05-05 00:00:00+00:00,1538.1800537109375,1538.1800537109375,1539.4000244140625,1515.4100341796875,1525.4300537109375,92875500
2020-05-06 00:00:00+00:00,1521.4000244140625,1521.4000244140625,1537.550048828125,1520.7099609375,1535.6700439453125,87488100
2020-05-07 00:00:00+00:00,1537.739990234375,1537.739990234375,1540.550048828125,1524.239990234375,1529.3800048828125,83170700
2020-05-08 00:00:00+00:00,1563.18994140625,1563.18994140625,1564.6500244140625,1547.0,1549.010009765625,0
2020-05-11 00:00:00+00:00,1556.489990234375,1556.489990234375,1572.22998046875,1542.1400146484375,1568.4200439453125,80079800
2020-05-12 00:00:00+00:00,1570.030029296875,1570.030029296875,1572.510009765625,1543.780029296875,1547.449951171875,86736600
2020-05-13 00:00:00+00:00,1522.6400146484375,1522.6400146484375,1551.530029296875,1522.1099853515625,1550.5699462890625,102793800
2020-05-14 00:00:00+00:00,1476.52001953125,1476.52001953125,1513.1099853515625,1461.27001953125,1507.3599853515625,116605400
2020-05-15 00:00:00+00:00,1493.6199951171875,1493.6199951171875,1508.43994140625,1481.8900146484375,1490.989990234375,106796600
2020-05-18 00:00:00+00:00,1566.1600341796875,1566.1600341796875,1566.2099609375,1519.6800537109375,1520.739990234375,105598200
2020-05-19 00:00:00+00:00,1560.280029296875,1560.280029296875,1576.9200439453125,1545.760009765625,1576.8800048828125,109511700
2020-05-20 00:00:00+00:00,1556.43994140625,1556.43994140625,1565.280029296875,1539.8399658203125,1546.7099609375,54394300
2020-05-22 00:00:00+00:00,1555.489990234375,1555.489990234375,1560.0799560546875,1533.489990234375,1539.780029296875,86901000
2020-05-25 00:00:00+00:00,1588.5999755859375,1588.5999755859375,1592.1600341796875,1564.75,1570.280029296875,65330700
2020-05-26 00:00:00+00:00,1606.6500244140625,1606.6500244140625,1609.72998046875,1594.3299560546875,1604.989990234375,98478200
2020-05-27 00:00:00+00:00,1623.3900146484375,1623.3900146484375,1633.7900390625,1606.56005859375,1607.0699462890625,117193700
2020-05-28 00:00:00+00:00,1657.5799560546875,1657.5799560546875,1659.0699462890625,1630.8499755859375,1637.0400390625,111325200
2020-05-29 00:00:00+00:00,1629.760009765625,1629.760009765625,1645.8499755859375,1625.699951171875,1642.1300048828125,210944400
2020-06-01 00:00:00+00:00,1649.3800048828125,1649.3800048828125,1651.280029296875,1633.06005859375,1650.989990234375,81839400
2020-06-02 00:00:00+00:00,1666.97998046875,1666.97998046875,1678.72998046875,1654.2099609375,1657.68994140625,112254900
2020-06-03 00:00:00+00:00,1709.9599609375,1709.9599609375,1709.9599609375,1682.52001953125,1684.280029296875,123035700
2020-06-04 00:00:00+00:00,1700.47998046875,1700.47998046875,1708.6300048828125,1690.0699462890625,1703.0,105834400
2020-06-05 00:00:00+00:00,1730.510009765625,1730.510009765625,1730.6800537109375,1706.1300048828125,1709.949951171875,121308500
2020-06-08 00:00:00+00:00,1717.6600341796875,1717.6600341796875,1729.1099853515625,1710.3299560546875,1723.1300048828125,110278500
2020-06-09 00:00:00+00:00,1696.699951171875,1696.699951171875,1721.6700439453125,1682.550048828125,1719.719970703125,123015400
2020-06-10 00:00:00+00:00,1692.3199462890625,1692.3199462890625,1715.9200439453125,1687.300048828125,1700.800048828125,107549400
2020-06-11 00:00:00+00:00,1609.06005859375,1609.06005859375,1658.0699462890625,1609.06005859375,1655.1300048828125,144473500
2020-06-12 00:00:00+00:00,1609.0699462890625,1609.0699462890625,1634.22998046875,1590.22998046875,1590.22998046875,106865600
2020-06-15 00:00:00+00:00,1616.1400146484375,1616.1400146484375,1620.3399658203125,1571.489990234375,1577.9200439453125,0
2020-06-16 00:00:00+00:00,1671.8399658203125,1671.8399658203125,1677.0,1643.5400390625,1650.8199462890625,0
2020-06-17 00:00:00+00:00,1677.530029296875,1677.530029296875,1688.8699951171875,1672.260009765625,1674.760009765625,0
2020-06-18 00:00:00+00:00,1667.9300537109375,1667.9300537109375,1677.52001953125,1659.0400390625,1667.030029296875,0
2020-06-22 00:00:00+00:00,1657.7099609375,1657.7099609375,1668.72998046875,1647.260009765625,1655.969970703125,88938800
2020-06-23 00:00:00+00:00,1683.3599853515625,1683.3599853515625,1694.27001953125,1667.760009765625,1669.3299560546875,97150100
2020-06-24 00:00:00+00:00,1642.9100341796875,1642.9100341796875,1681.6199951171875,1641.8399658203125,1676.510009765625,87008700
2020-06-25 00:00:00+00:00,1660.9599609375,1660.9599609375,1662.280029296875,1625.8800048828125,1634.6600341796875,89205000
2020-06-26 00:00:00+00:00,1657.6600341796875,1657.6600341796875,1689.7099609375,1657.5999755859375,1677.4000244140625,103013300
2020-06-29 00:00:00+00:00,1671.530029296875,1671.530029296875,1674.5699462890625,1650.9200439453125,1655.81005859375,82716200
2020-06-30 00:00:00+00:00,1664.3800048828125,1664.3800048828125,1679.25,1653.22998046875,1674.6099853515625,89683400
2020-07-01 00:00:00+00:00,1675.0400390625,1675.0400390625,1687.9300537109375,1657.780029296875,1665.260009765625,88432700
2020-07-02 00:00:00+00:00,1703.8199462890625,1703.8199462890625,1704.530029296875,1682.780029296875,1691.530029296875,84529500
2020-07-03 00:00:00+00:00,1695.260009765625,1695.260009765625,1710.6500244140625,1691.510009765625,1704.9100341796875,54329500
2020-07-06 00:00:00+00:00,1730.8800048828125,1730.8800048828125,1732.25,1714.18994140625,1722.1300048828125,77615900
2020-07-07 00:00:00+00:00,1720.449951171875,1720.449951171875,1724.530029296875,1711.47998046875,1722.3800048828125,75783300
2020-07-08 00:00:00+00:00,1712.530029296875,1712.530029296875,1725.3699951171875,1705.72998046875,1705.72998046875,71591800
2020-07-09 00:00:00+00:00,1697.8399658203125,1697.8399658203125,1723.699951171875,1696.8399658203125,1722.1300048828125,64870700
2020-07-10 00:00:00+00:00,1711.6199951171875,1711.6199951171875,1713.1099853515625,1691.0,1691.0799560546875,64384200
2020-07-13 00:00:00+00:00,1742.72998046875,1742.72998046875,1745.1800537109375,1722.93994140625,1727.800048828125,77412500
2020-07-14 00:00:00+00:00,1738.5999755859375,1738.5999755859375,1742.0,1723.47998046875,1730.5999755859375,88922300
2020-07-15 00:00:00+00:00,1767.8499755859375,1767.8499755859375,1772.06005859375,1742.6800537109375,1755.030029296875,103803700
2020-07-16 00:00:00+00:00,1754.550048828125,1754.550048828125,1761.9300537109375,1748.280029296875,1761.75,90960300
2020-07-17 00:00:00+00:00,1770.1500244140625,1770.1500244140625,1781.0999755859375,1759.56005859375,1780.5400390625,125544600
2020-07-20 00:00:00+00:00,1784.5400390625,1784.5400390625,1787.22998046875,1766.3199462890625,1775.3599853515625,93704400
2020-07-21 00:00:00+00:00,1775.3900146484375,1775.3900146484375,1797.6400146484375,1773.2099609375,1796.010009765625,104095000
2020-07-22 00:00:00+00:00,1779.8499755859375,1779.8499755859375,1782.1400146484375,1765.1700439453125,1776.739990234375,77703900
2020-07-23 00:00:00+00:00,1781.0999755859375,1781.0999755859375,1793.0,1776.02001953125,1790.1400146484375,61322700
2020-07-24 00:00:00+00:00,1750.239990234375,1750.239990234375,1761.8900146484375,1740.030029296875,1755.760009765625,61280600
2020-07-27 00:00:00+00:00,1760.31005859375,1760.31005859375,1763.0799560546875,1745.5999755859375,1747.8599853515625,53413400
2020-07-28 00:00:00+00:00,1754.25,1754.25,1763.7099609375,1744.47998046875,1763.1300048828125,58236500
2020-07-29 00:00:00+00:00,1760.5899658203125,1760.5899658203125,1762.0799560546875,1750.4200439453125,1752.02001953125,57062200
2020-07-30 00:00:00+00:00,1720.280029296875,1720.280029296875,1758.4000244140625,1711.6700439453125,1758.2900390625,73271900
2020-07-31 00:00:00+00:00,1707.3499755859375,1707.3499755859375,1738.6500244140625,1706.3900146484375,1726.2900390625,76017300
2020-08-03 00:00:00+00:00,1746.3199462890625,1746.3199462890625,1751.260009765625,1702.3299560546875,1708.739990234375,59192600
2020-08-04 00:00:00+00:00,1734.25,1734.25,1756.6600341796875,1726.5699462890625,1754.75,0
2020-08-05 00:00:00+00:00,1745.489990234375,1745.489990234375,1751.3699951171875,1736.1300048828125,1746.0400390625,56505900
2020-08-06 00:00:00+00:00,1739.1400146484375,1739.1400146484375,1750.6700439453125,1730.5,1745.6700439453125,58298900
2020-08-07 00:00:00+00:00,1740.4599609375,1740.4599609375,1746.050048828125,1730.1400146484375,1733.3800048828125,47938900
2020-08-10 00:00:00+00:00,1748.9100341796875,1748.9100341796875,1754.989990234375,1740.199951171875,1750.010009765625,52768000
2020-08-11 00:00:00+00:00,1786.280029296875,1786.280029296875,1792.8299560546875,1760.6400146484375,1760.6400146484375,81965300
2020-08-12 00:00:00+00:00,1788.989990234375,1788.989990234375,1790.9200439453125,1773.1500244140625,1782.510009765625,65694600
2020-08-13 00:00:00+00:00,1786.800048828125,1786.800048828125,1795.800048828125,1779.7900390625,1780.199951171875,50591500
2020-08-14 00:00:00+00:00,1754.199951171875,1754.199951171875,1781.8499755859375,1746.8800048828125,1781.7099609375,65744400
2020-08-17 00:00:00+00:00,1773.530029296875,1773.530029296875,1773.5999755859375,1755.280029296875,1755.280029296875,54100700
2020-08-18 00:00:00+00:00,1760.0899658203125,1760.0899658203125,1780.4000244140625,1755.449951171875,1764.47998046875,0
2020-08-19 00:00:00+00:00,1775.239990234375,1775.239990234375,1775.9000244140625,1757.93994140625,1760.9599609375,0
2020-08-20 00:00:00+00:00,1751.9300537109375,1751.9300537109375,1761.510009765625,1743.300048828125,1756.6400146484375,0
2020-08-21 00:00:00+00:00,1753.1300048828125,1753.1300048828125,1765.8499755859375,1738.969970703125,1757.699951171875,0
2020-08-24 00:00:00+00:00,1788.4000244140625,1788.4000244140625,1792.0999755859375,1765.949951171875,1765.949951171875,0
2020-08-25 00:00:00+00:00,1786.27001953125,1786.27001953125,1807.199951171875,1786.1400146484375,1794.2900390625,0
2020-08-26 00:00:00+00:00,1798.31005859375,1798.31005859375,1798.31005859375,1776.3299560546875,1781.300048828125,0
2020-08-27 00:00:00+00:00,1793.969970703125,1793.969970703125,1805.0400390625,1791.9100341796875,1803.0799560546875,0
2020-08-28 00:00:00+00:00,1776.5699462890625,1776.5699462890625,1797.52001953125,1770.5,1796.6800537109375,0
2020-08-31 00:00:00+00:00,1766.3299560546875,1766.3299560546875,1793.2900390625,1766.3299560546875,1784.25,0
2020-09-01 00:00:00+00:00,1769.43994140625,1769.43994140625,1786.530029296875,1756.510009765625,1778.75,0
2020-09-02 00:00:00+00:00,1782.8599853515625,1782.8599853515625,1804.5,1777.5899658203125,1779.449951171875,0
2020-09-03 00:00:00+00:00,1760.6099853515625,1760.6099853515625,1815.239990234375,1755.3199462890625,1800.8299560546875,0
2020-09-04 00:00:00+00:00,1761.989990234375,1761.989990234375,1792.0999755859375,1748.5699462890625,1759.699951171875,0
2020-09-07 00:00:00+00:00,1799.260009765625,1799.260009765625,1800.9100341796875,1773.93994140625,1776.1600341796875,60534200
2020-09-08 00:00:00+00:00,1782.5999755859375,1782.5999755859375,1801.25,1768.4300537109375,1800.3900146484375,0
2020-09-09 00:00:00+00:00,1812.5799560546875,1812.5799560546875,1812.8199462890625,1779.3800048828125,1780.47998046875,0
2020-09-10 00:00:00+00:00,1802.8499755859375,1802.8499755859375,1813.760009765625,1792.4300537109375,1811.489990234375,0
2020-09-11 00:00:00+00:00,1801.4599609375,1801.4599609375,1812.0,1792.2099609375,1800.9000244140625,0
2020-09-14 00:00:00+00:00,1802.68994140625,1802.68994140625,1816.949951171875,1795.5400390625,1810.199951171875,0
2020-09-15 00:00:00+00:00,1818.800048828125,1818.800048828125,1829.3699951171875,1801.06005859375,1801.510009765625,0
2020-09-16 00:00:00+00:00,1838.260009765625,1838.260009765625,1839.43994140625,1821.0899658203125,1822.0899658203125,0
2020-09-17 00:00:00+00:00,1833.75,1833.75,1836.5999755859375,1815.4000244140625,1820.6600341796875,0
2020-09-18 00:00:00+00:00,1835.3599853515625,1835.3599853515625,1847.3599853515625,1830.989990234375,1834.0,0
2020-09-21 00:00:00+00:00,1770.6099853515625,1770.6099853515625,1822.3199462890625,1769.719970703125,1822.3199462890625,0
2020-09-22 00:00:00+00:00,1781.9200439453125,1781.9200439453125,1793.3599853515625,1776.8499755859375,1780.0799560546875,0
2020-09-23 00:00:00+00:00,1795.6400146484375,1795.6400146484375,1814.530029296875,1789.699951171875,1791.6700439453125,0
2020-09-24 00:00:00+00:00,1777.510009765625,1777.510009765625,1789.050048828125,1767.469970703125,1773.1199951171875,0
2020-09-25 00:00:00+00:00,1783.8699951171875,1783.8699951171875,1789.1500244140625,1762.4300537109375,1782.1800537109375,0
2020-09-28 00:00:00+00:00,1834.6400146484375,1834.6400146484375,1836.949951171875,1806.77001953125,1810.8399658203125,0
2020-09-29 00:00:00+00:00,1836.5999755859375,1836.5999755859375,1842.300048828125,1827.7900390625,1833.2099609375,0
2020-09-30 00:00:00+00:00,1829.4000244140625,1829.4000244140625,1841.2900390625,1820.800048828125,1827.9300537109375,0
2020-10-01 00:00:00+00:00,1830.0400390625,1830.0400390625,1842.0,1825.7900390625,1836.6500244140625,0
2020-10-02 00:00:00+00:00,1813.68994140625,1813.68994140625,1816.3199462890625,1790.6800537109375,1816.3199462890625,0
2020-10-05 00:00:00+00:00,1839.6800537109375,1839.6800537109375,1842.219970703125,1828.27001953125,1828.27001953125,0
2020-10-06 00:00:00+00:00,1839.1500244140625,1839.1500244140625,1855.5699462890625,1833.800048828125,1847.8800048828125,0
2020-10-07 00:00:00+00:00,1839.219970703125,1839.219970703125,1851.1400146484375,1836.4100341796875,1836.6199951171875,0
2020-10-08 00:00:00+00:00,1841.4000244140625,1841.4000244140625,1850.8199462890625,1833.780029296875,1849.3699951171875,0
2020-10-09 00:00:00+00:00,1840.0699462890625,1840.0699462890625,1848.56005859375,1836.300048828125,1843.9300537109375,0
2020-10-12 00:00:00+00:00,1855.3900146484375,1855.3900146484375,1857.72998046875,1841.260009765625,1844.8299560546875,0
2020-10-13 00:00:00+00:00,1833.4599609375,1833.4599609375,1856.1800537109375,1832.1600341796875,1854.9200439453125,0
2020-10-14 00:00:00+00:00,1840.8499755859375,1840.8499755859375,1849.0,1833.489990234375,1838.3800048828125,0
2020-10-15 00:00:00+00:00,1812.949951171875,1812.949951171875,1825.0899658203125,1802.52001953125,1824.27001953125,0
2020-10-16 00:00:00+00:00,1835.300048828125,1835.300048828125,1841.699951171875,1811.8199462890625,1829.3299560546875,0
2020-10-19 00:00:00+00:00,1841.5899658203125,1841.5899658203125,1851.4300537109375,1833.699951171875,1841.77001953125,0
2020-10-20 00:00:00+00:00,1841.5899658203125,1841.5899658203125,1854.3499755859375,1836.75,1841.4000244140625,0
2020-10-21 00:00:00+00:00,1820.719970703125,1820.719970703125,1849.6099853515625,1815.5899658203125,1848.6500244140625,0
2020-10-22 00:00:00+00:00,1816.2900390625,1816.2900390625,1818.300048828125,1791.81005859375,1807.0799560546875,0
2020-10-23 00:00:00+00:00,1819.93994140625,1819.93994140625,1830.0899658203125,1814.4300537109375,1816.989990234375,0
2020-10-26 00:00:00+00:00,1775.010009765625,1775.010009765625,1808.9300537109375,1774.93994140625,1797.699951171875,0
2020-10-27 00:00:00+00:00,1764.010009765625,1764.010009765625,1785.3199462890625,1757.300048828125,1784.6500244140625,0
2020-10-28 00:00:00+00:00,1722.6600341796875,1722.6600341796875,1744.47998046875,1715.239990234375,1738.300048828125,0
2020-10-29 00:00:00+00:00,1716.030029296875,1716.030029296875,1733.7900390625,1704.800048828125,1718.93994140625,0
2020-10-30 00:00:00+00:00,1717.6199951171875,1717.6199951171875,1722.77001953125,1702.68994140625,1702.68994140625,0
2020-11-02 00:00:00+00:00,1748.4200439453125,1748.4200439453125,1752.530029296875,1710.1199951171875,1723.25,0
2020-11-03 00:00:00+00:00,1772.27001953125,1772.27001953125,1774.97998046875,1757.5699462890625,1762.9599609375,0
2020-11-04 00:00:00+00:00,1795.530029296875,1795.530029296875,1801.02001953125,1740.3599853515625,1748.280029296875,0
2020-11-05 00:00:00+00:00,1822.2099609375,1822.2099609375,1823.8299560546875,1805.52001953125,1809.1800537109375,0
2020-11-06 00:00:00+00:00,1819.52001953125,1819.52001953125,1827.22998046875,1801.6700439453125,1818.699951171875,0
2020-11-09 00:00:00+00:00,1888.739990234375,1888.739990234375,1903.1800537109375,1843.0799560546875,1844.9000244140625,0
2020-11-10 00:00:00+00:00,1885.5400390625,1885.5400390625,1893.300048828125,1873.9000244140625,1888.1400146484375,0
2020-11-11 00:00:00+00:00,1902.8900146484375,1902.8900146484375,1908.3399658203125,1880.300048828125,1883.1300048828125,0
2020-11-12 00:00:00+00:00,1892.4100341796875,1892.4100341796875,1906.780029296875,1886.219970703125,1888.5,0
2020-11-13 00:00:00+00:00,1897.300048828125,1897.300048828125,1901.93994140625,1882.219970703125,1883.68994140625,0
2020-11-16 00:00:00+00:00,1918.4599609375,1918.4599609375,1926.9300537109375,1901.780029296875,1907.469970703125,0
2020-11-17 00:00:00+00:00,1922.199951171875,1922.199951171875,1925.3199462890625,1911.1700439453125,1913.2099609375,0
